wavelength	transmission	transmission
nm	%	%
	NaCl, not irradiated	NaCl, irradiated with X-rays
519.4	80.954	36.985
519.3	80.998	36.97
519.199999	81.004	36.991
519.1	81.018999	36.982
519	80.962	36.946
518.9	80.985	36.938
518.8	80.988	36.924
518.699999	80.959	36.915
518.6	80.979999	36.913
518.5	80.97	36.903
518.4	80.942	36.896
518.3	80.959999	36.874
518.199999	80.935999	36.876
518.1	80.962	36.862
518	80.901	36.84
517.9	80.91	36.812
517.8	80.923999	36.825
517.699999	80.905	36.803999
517.6	80.932999	36.797999
517.5	80.965	36.791
517.4	80.935999	36.785
517.3	80.911999	36.782
517.199999	80.947	36.77
517.1	80.954	36.759
517	80.955	36.747
516.9	80.947	36.729
516.8	80.969	36.709
516.699999	80.965	36.719
516.6	80.903	36.705
516.5	80.9	36.701
516.4	80.935999	36.685
516.3	80.959	36.667
516.199999	80.925	36.662
516.1	80.895	36.653
516	80.926	36.657
515.9	80.89	36.663
515.8	80.899	36.652
515.699999	80.923999	36.623
515.6	80.959	36.607
515.5	80.937	36.603
515.4	80.896	36.588
515.3	80.894	36.578
515.199999	80.894	36.574
515.1	80.934	36.572
515	80.927	36.559
514.9	80.891	36.545
514.8	80.871	36.54
514.699999	80.891	36.529
514.6	80.920999	36.518
514.5	80.895	36.492999
514.4	80.878	36.496
514.3	80.843	36.486
514.199999	80.845999	36.474
514.1	80.851	36.448
514	80.867	36.447
513.9	80.879	36.442
513.8	80.866	36.42
513.699999	80.832	36.423
513.6	80.817	36.431
513.5	80.839	36.406
513.4	80.895	36.368
513.3	80.896	36.383
513.199999	80.864999	36.387
513.1	80.851	36.375
513	80.84	36.376
512.9	80.843	36.369
512.8	80.864999	36.341
512.699999	80.847	36.327
512.6	80.882	36.319
512.5	80.866	36.31
512.4	80.848	36.289
512.3	80.833999	36.297
512.199999	80.823	36.275
512.1	80.833999	36.266
512	80.852	36.279
511.9	80.824	36.282
511.8	80.832	36.263
511.699999	80.837	36.242999
511.6	80.833999	36.209
511.5	80.827	36.212
511.4	80.791	36.2
511.3	80.83	36.186
511.199999	80.843	36.183
511.1	80.861	36.182
511	80.852999	36.169
510.9	80.828	36.153
510.8	80.804	36.152
510.699999	80.815	36.136
510.6	80.8	36.123
510.5	80.774	36.128
510.4	80.803	36.105
510.3	80.810999	36.101
510.199999	80.786	36.084
510.1	80.784	36.071
510	80.804	36.071
509.9	80.819	36.061
509.8	80.81	36.034
509.699999	80.781	36.046
509.6	80.789999	36.04
509.5	80.767	36.028
509.4	80.761	36.004
509.3	80.766	35.998
509.199999	80.788	35.991
509.1	80.771	35.974
509	80.711	35.979
508.9	80.742999	35.962
508.8	80.789	35.941
508.699999	80.747999	35.937
508.6	80.729	35.921
508.5	80.714	35.929
508.4	80.737	35.942
508.3	80.7	35.925
508.199999	80.729	35.898
508.1	80.785	35.904
508	80.785	35.877
507.9	80.77	35.871
507.8	80.732	35.898
507.699999	80.745	35.85
507.6	80.77	35.845
507.5	80.768	35.841
507.4	80.725	35.827
507.3	80.765	35.818
507.199999	80.735	35.792
507.1	80.758	35.786
507	80.76	35.798
506.9	80.739	35.776
506.8	80.713	35.768
506.699999	80.733999	35.762
506.6	80.709	35.762
506.5	80.688	35.754
506.4	80.726	35.744
506.3	80.703999	35.726
506.199999	80.709	35.719
506.1	80.706	35.713
506	80.711999	35.702
505.9	80.721	35.674
505.8	80.686	35.668
505.699999	80.678	35.671
505.6	80.691999	35.657
505.5	80.711999	35.647
505.4	80.705	35.65
505.3	80.676	35.635
505.199999	80.661	35.617
505.1	80.672	35.603
505	80.691	35.597
504.9	80.679999	35.602
504.8	80.681	35.585
504.699999	80.681	35.572
504.6	80.676999	35.571
504.5	80.7	35.556
504.4	80.700999	35.553
504.3	80.652999	35.535
504.199999	80.645	35.516
504.1	80.685	35.509
504	80.698	35.517
503.9	80.646	35.504
503.8	80.657	35.503
503.699999	80.684	35.503
503.6	80.640999	35.477
503.5	80.596999	35.475
503.4	80.621	35.461
503.3	80.627	35.451
503.199999	80.674	35.45
503.1	80.623	35.406
503	80.644	35.417
502.9	80.584999	35.414
502.8	80.674	35.405
502.699999	80.662	35.42
502.6	80.579	35.389
502.5	80.605	35.376
502.4	80.639	35.38
502.3	80.636	35.365
502.199999	80.522	35.345
502.1	80.581	35.343999
502	80.66	35.347
501.9	80.652999	35.328
501.8	80.672	35.322
501.699999	80.61	35.322
501.6	80.617999	35.322
501.5	80.605999	35.299
501.4	80.586	35.3
501.3	80.566	35.288
501.199999	80.562	35.279
501.1	80.61	35.271
501	80.581	35.245
500.9	80.571	35.25
500.8	80.583	35.239
500.699999	80.562	35.219
500.6	80.535	35.21
500.5	80.576	35.214
500.4	80.576	35.207
500.3	80.586	35.196
500.199999	80.598	35.185
500.1	80.571	35.174
500	80.568	35.167
499.9	80.563	35.157
499.8	80.572999	35.153
499.699999	80.556	35.149
499.6	80.554999	35.148
499.5	80.574	35.133
499.4	80.562	35.128
499.3	80.537	35.113
499.199999	80.518999	35.107
499.1	80.526	35.096
499	80.542	35.099
498.9	80.517	35.099
498.8	80.571	35.091
498.699999	80.536	35.065
498.6	80.512	35.057
498.5	80.506	35.051
498.4	80.485	35.042
498.3	80.547	35.01
498.199999	80.544	35.015
498.1	80.608	35.027
498	80.575	35.021
497.9	80.514	35.01
497.8	80.518	34.995
497.699999	80.493	34.971
497.6	80.491999	34.996
497.5	80.502	34.976
497.4	80.516	34.948
497.3	80.584	34.97
497.199999	80.526	34.956
497.1	80.536	34.939
497	80.501	34.939
496.9	80.486	34.914
496.8	80.471	34.922
496.699999	80.503	34.926
496.6	80.469	34.885
496.5	80.481	34.889
496.4	80.496	34.908
496.3	80.486999	34.879
496.199999	80.482	34.865
496.1	80.497	34.844
496	80.420999	34.825
495.9	80.438	34.865
495.8	80.481	34.834
495.699999	80.524	34.836
495.6	80.491	34.822
495.5	80.498	34.832
495.4	80.489999	34.808
495.3	80.495	34.803
495.199999	80.459999	34.792
495.1	80.439	34.777
495	80.474	34.781
494.9	80.488	34.771
494.8	80.467	34.762
494.699999	80.467	34.753
494.6	80.453	34.744
494.5	80.439	34.736
494.4	80.449	34.733
494.3	80.45	34.726
494.199999	80.491	34.721999
494.1	80.479999	34.702
494	80.432999	34.689
493.9	80.437	34.7
493.8	80.437	34.698
493.699999	80.402	34.682
493.6	80.44	34.683
493.5	80.455	34.662
493.4	80.43	34.659
493.3	80.401	34.643
493.199999	80.416	34.638
493.1	80.416	34.63
493	80.447999	34.634
492.9	80.419	34.623
492.8	80.411	34.622
492.699999	80.423999	34.605999
492.6	80.429	34.591
492.5	80.408999	34.594
492.4	80.402	34.575
492.3	80.404	34.564
492.199999	80.373	34.571
492.1	80.388	34.552
492	80.354	34.559
491.9	80.321	34.538
491.8	80.361	34.551
491.699999	80.413	34.562
491.6	80.386	34.538999
491.5	80.339	34.504
491.4	80.335	34.51
491.3	80.386	34.52
491.199999	80.345999	34.498
491.1	80.369999	34.509
491	80.423	34.511
490.9	80.398	34.488
490.8	80.312	34.472
490.699999	80.38	34.475
490.6	80.344	34.452
490.5	80.334	34.428
490.4	80.332	34.416
490.3	80.351	34.433
490.199999	80.355	34.438
490.1	80.328	34.432
490	80.310999	34.428
489.9	80.33	34.416999
489.8	80.357	34.411
489.699999	80.401	34.402
489.6	80.375	34.404
489.5	80.383	34.401
489.4	80.369	34.39
489.3	80.355	34.388
489.199999	80.334	34.381
489.1	80.328999	34.365
489	80.336	34.365
488.9	80.361	34.363
488.8	80.331	34.357
488.699999	80.305	34.348
488.6	80.328999	34.332
488.5	80.318	34.322
488.4	80.262999	34.329
488.3	80.269	34.314
488.199999	80.301999	34.299
488.1	80.298	34.287
488	80.286	34.28
487.9	80.27	34.27
487.8	80.279	34.266
487.699999	80.294	34.283
487.6	80.298999	34.26
487.5	80.278	34.252
487.4	80.289	34.277
487.3	80.279	34.273
487.199999	80.247999	34.244
487.1	80.272	34.254
487	80.289	34.235
486.9	80.274	34.239
486.8	80.258	34.207
486.699999	80.266	34.193
486.6	80.244	34.193
486.5	80.256	34.204
486.4	80.269	34.206
486.3	80.321	34.203
486.199999	80.241	34.169
486.1	80.284	34.193
486	80.227	34.182
485.9	80.223	34.172
485.8	80.200999	34.187
485.699999	80.238	34.153
485.599999	80.239999	34.144
485.5	80.223999	34.128
485.4	80.276	34.139
485.3	80.222	34.128
485.199999	80.239999	34.113
485.099999	80.234	34.105999
485	80.214	34.114
484.9	80.209	34.121
484.8	80.215	34.111
484.699999	80.234	34.105999
484.599999	80.212999	34.084
484.5	80.197	34.096
484.4	80.217	34.092
484.3	80.241	34.072
484.199999	80.222	34.065
484.099999	80.237	34.081
484	80.215999	34.065
483.9	80.235999	34.052
483.8	80.257	34.06
483.699999	80.215999	34.055
483.599999	80.171	34.039
483.5	80.194	34.038
483.4	80.223	34.042
483.3	80.198	34.035
483.199999	80.182	34.024
483.099999	80.163	34.034
483	80.154	34.023
482.9	80.148	34.01
482.8	80.176999	34.003
482.699999	80.181	33.992
482.599999	80.115	33.989999
482.5	80.156	33.995
482.4	80.169	33.974
482.3	80.167999	33.962
482.199999	80.164999	33.983999
482.099999	80.174	33.985
482	80.137	33.969
481.9	80.176999	33.954
481.8	80.174	33.949
481.699999	80.132	33.955
481.599999	80.11	33.946
481.5	80.117999	33.957
481.4	80.135	33.951
481.3	80.075	33.95
481.199999	80.176999	33.914
481.099999	80.140999	33.934
481	80.13	33.922999
480.9	80.091	33.897
480.8	80.154	33.928999
480.699999	80.086	33.893
480.599999	80.108999	33.906
480.5	80.057999	33.91
480.4	80.113999	33.925
480.3	80.087	33.879
480.199999	80.081999	33.889
480.099999	80.069	33.887
480	80.057999	33.866
479.9	80.075	33.871
479.8	80.078999	33.895
479.699999	80.057	33.91
479.599999	80.045999	33.889
479.5	80.083	33.888
479.4	80.052	33.875
479.3	80.034	33.861
479.199999	80.018	33.835
479.099999	80.03	33.825
479	80.023	33.841
478.9	80.06	33.844
478.8	80.044	33.839
478.699999	80.065	33.83
478.599999	80.064	33.833
478.5	80.062	33.837
478.4	80.064	33.848
478.3	80.083	33.842
478.199999	80.075	33.819
478.099999	80.038	33.814
478	80.024	33.813
477.9	80.024	33.821
477.8	80.057999	33.827
477.699999	80.066999	33.806
477.599999	80.075	33.803
477.5	80.02	33.799
477.4	79.989	33.79
477.3	80.028	33.794
477.199999	80.078999	33.800999
477.099999	80.06	33.799
477	80.026	33.796
476.9	80.025	33.793
476.8	80.017	33.766
476.699999	79.991999	33.789
476.599999	79.977	33.784
476.5	80.015999	33.781
476.4	79.981	33.772
476.3	79.979999	33.767
476.199999	79.977	33.753
476.099999	79.942	33.764
476	80.021	33.766
475.9	79.979999	33.754
475.8	79.967	33.782
475.699999	80.002	33.767
475.599999	80.024	33.75
475.5	80.008	33.749
475.4	79.982	33.759
475.3	79.944999	33.756
475.199999	79.977	33.783
475.099999	79.991999	33.748
475	79.979	33.739
474.9	79.876	33.724
474.8	79.928999	33.75
474.699999	79.920999	33.73
474.599999	79.883	33.738
474.5	79.932999	33.735
474.4	79.981	33.736
474.3	79.979999	33.742
474.199999	79.952	33.739
474.099999	79.907	33.732
474	79.944999	33.704
473.9	80.033	33.733999
473.8	79.939	33.722
473.699999	79.941	33.722
473.599999	79.962999	33.722
473.5	79.901	33.728
473.4	79.881999	33.712
473.3	79.913	33.715
473.199999	79.925	33.714
473.099999	79.967999	33.716
473	79.974	33.712
472.9	79.932999	33.712
472.8	79.928999	33.714
472.699999	79.911	33.715
472.599999	79.92	33.717
472.5	79.946	33.723
472.4	79.938	33.719
472.3	79.893	33.712
472.199999	79.864999	33.718
472.099999	79.88	33.728
472	79.867	33.719
471.9	79.871	33.715
471.8	79.857	33.716
471.699999	79.84	33.725
471.599999	79.852999	33.716
471.5	79.849999	33.707
471.4	79.876	33.722
471.3	79.867	33.708
471.199999	79.869	33.709
471.099999	79.832	33.705
471	79.855	33.711
470.9	79.840999	33.733
470.8	79.847	33.737
470.699999	79.866	33.737
470.599999	79.88	33.746
470.5	79.847	33.7
470.4	79.849	33.733999
470.3	79.895	33.735
470.199999	79.912	33.724
470.099999	79.874	33.758
470	79.879	33.747
469.9	79.844	33.763
469.8	79.861999	33.741
469.699999	79.757	33.721
469.599999	79.821	33.722
469.5	79.851	33.715
469.4	79.825	33.759
469.3	79.786	33.735
469.199999	79.757	33.757
469.099999	79.786999	33.75
469	79.754	33.733
468.9	79.727	33.726
468.8	79.751	33.737
468.699999	79.798999	33.739
468.599999	79.816	33.748
468.5	79.794	33.767
468.4	79.771	33.746
468.3	79.831	33.755
468.199999	79.849999	33.761
468.099999	79.825	33.768
468	79.809	33.766
467.9	79.798	33.756
467.8	79.786	33.758
467.699999	79.783	33.755
467.599999	79.762999	33.761
467.5	79.733	33.767
467.4	79.752	33.783
467.3	79.789	33.772
467.199999	79.79	33.766
467.099999	79.766	33.773
467	79.747999	33.77
466.9	79.757	33.774
466.8	79.747	33.784
466.699999	79.729	33.78
466.599999	79.714	33.771
466.5	79.711	33.783
466.4	79.747	33.787
466.3	79.735999	33.782
466.199999	79.723999	33.769
466.099999	79.715999	33.769
466	79.694	33.796
465.9	79.7	33.791
465.8	79.676999	33.821
465.699999	79.69	33.831
465.599999	79.696	33.807
465.5	79.694	33.814
465.4	79.714	33.812
465.3	79.684999	33.819
465.199999	79.752	33.818
465.099999	79.726	33.833
465	79.684999	33.818
464.9	79.683	33.864
464.8	79.698	33.838
464.699999	79.663	33.831
464.599999	79.735	33.852
464.5	79.686	33.888
464.4	79.659	33.857
464.3	79.72	33.883
464.199999	79.669	33.867999
464.099999	79.646	33.853
464	79.712999	33.861
463.9	79.661	33.872
463.8	79.596	33.867
463.699999	79.687	33.864
463.599999	79.668	33.873
463.5	79.688	33.89
463.4	79.622	33.885
463.3	79.634	33.894
463.199999	79.673	33.886
463.099999	79.655	33.896
463	79.646	33.873
462.9	79.640999	33.92
462.8	79.662	33.908
462.699999	79.65	33.896
462.599999	79.631	33.907
462.5	79.617	33.94
462.4	79.611	33.926
462.3	79.605	33.948
462.199999	79.605999	33.951
462.099999	79.608999	33.951
462	79.593	33.957
461.9	79.595	33.946
461.8	79.629	33.949
461.699999	79.601999	33.946
461.599999	79.548	33.953
461.5	79.566999	33.968
461.4	79.588	33.956
461.3	79.612	33.959
461.199999	79.615	33.98
461.099999	79.615	34.004
461	79.612	34.005
460.9	79.562	34.007
460.8	79.596	34.008
460.699999	79.574	34.008
460.599999	79.547	34.028
460.5	79.590999	34.017
460.4	79.584	34.018
460.3	79.571	34.026
460.199999	79.593999	34.037
460.099999	79.574999	34.052
460	79.584	34.062
459.9	79.61	34.044999
459.8	79.611	34.053
459.699999	79.534	34.073
459.599999	79.545	34.074
459.5	79.565	34.105
459.4	79.581999	34.117
459.3	79.578999	34.105999
459.199999	79.526	34.089
459.099999	79.5	34.115
459	79.53	34.131
458.9	79.432999	34.108
458.8	79.535	34.158
458.699999	79.474	34.119
458.599999	79.554999	34.174
458.5	79.514	34.148
458.4	79.527	34.155
458.3	79.574999	34.147
458.199999	79.513	34.168
458.099999	79.508	34.19
458	79.502	34.174
457.9	79.526	34.188
457.8	79.526	34.196
457.699999	79.511	34.195
457.599999	79.440999	34.208
457.5	79.444	34.212
457.4	79.479	34.217
457.3	79.527	34.225
457.199999	79.489	34.225
457.099999	79.5	34.225
457	79.485	34.225
456.9	79.43	34.227999
456.8	79.447	34.227
456.699999	79.502	34.233999
456.599999	79.471	34.267
456.5	79.458	34.283
456.4	79.479999	34.282
456.3	79.517	34.291
456.199999	79.483999	34.293
456.099999	79.482	34.298
456	79.47	34.311
455.9	79.412	34.302
455.8	79.425	34.313
455.699999	79.477	34.334
455.599999	79.45	34.343
455.5	79.396	34.333
455.4	79.432999	34.347
455.3	79.432	34.345
455.199999	79.388	34.347
455.099999	79.423	34.346
455	79.398	34.357
454.9	79.444999	34.385
454.8	79.399	34.359
454.699999	79.383	34.366
454.599999	79.376	34.379
454.5	79.420999	34.412
454.4	79.429	34.394
454.3	79.343	34.424
454.199999	79.373	34.424
454.099999	79.43	34.43
454	79.392	34.435
453.9	79.39	34.448
453.8	79.399	34.489
453.699999	79.372	34.457
453.599999	79.343	34.465
453.5	79.292	34.459
453.4	79.367	34.509
453.3	79.32	34.495
453.199999	79.366	34.521
453.099999	79.38	34.515
453	79.361	34.51
452.9	79.408	34.516
452.8	79.366	34.544
452.699999	79.344	34.55
452.599999	79.357	34.529
452.5	79.393	34.554
452.4	79.328	34.581
452.3	79.345	34.583
452.199999	79.364999	34.592
452.099999	79.344	34.572
452	79.322	34.56
451.9	79.305	34.595
451.8	79.3	34.601
451.699999	79.286	34.627
451.599999	79.334999	34.579
451.5	79.412	34.611999
451.4	79.332	34.633
451.3	79.252	34.651
451.199999	79.305	34.666
451.099999	79.337999	34.659
451	79.349	34.657
450.9	79.313	34.652
450.8	79.269	34.663
450.699999	79.322999	34.694
450.599999	79.321	34.695
450.5	79.262999	34.677
450.4	79.279	34.679
450.3	79.286999	34.702
450.199999	79.305	34.725
450.099999	79.303	34.732
450	79.267	34.758
449.9	79.252	34.753
449.8	79.245	34.739
449.699999	79.286999	34.771
449.599999	79.285	34.777
449.5	79.274999	34.776
449.4	79.259	34.762
449.3	79.223	34.775
449.199999	79.3	34.782999
449.099999	79.301	34.806
449	79.221	34.812
448.9	79.223	34.799
448.8	79.207	34.811
448.699999	79.218	34.836
448.599999	79.203999	34.843
448.5	79.221	34.857
448.4	79.245	34.849
448.3	79.195	34.896
448.199999	79.246	34.887
448.099999	79.203	34.905
448	79.198	34.878
447.9	79.262	34.894
447.8	79.259999	34.906
447.699999	79.205	34.866
447.599999	79.209	34.894
447.5	79.188999	34.914
447.4	79.155	34.929
447.3	79.188999	34.917
447.199999	79.123	34.962
447.099999	79.167	34.968
447	79.203999	34.965
446.9	79.161	34.983
446.8	79.145	34.974
446.699999	79.176999	34.997
446.599999	79.23	35.023
446.5	79.21	35.012
446.4	79.16	35.003
446.3	79.149999	35.024
446.199999	79.176	35.028
446.099999	79.104	35.028
446	79.078999	35.047
445.9	79.166	35.048
445.8	79.191	35.076
445.699999	79.171	35.076
445.599999	79.108999	35.08
445.5	79.095	35.068
445.4	79.101999	35.07
445.3	79.104	35.08
445.199999	79.054	35.109
445.099999	79.076	35.122
445	79.096999	35.145
444.9	79.117	35.154999
444.8	79.117	35.165
444.699999	79.076	35.18
444.599999	79.095	35.162
444.5	79.13	35.168
444.4	79.09	35.195
444.3	79.071	35.191
444.199999	79.112	35.218
444.099999	79.171	35.211
444	79.133	35.2
443.9	79.133	35.212
443.8	79.088	35.227
443.699999	79.077	35.245
443.599999	79.088	35.198
443.5	79.065	35.243
443.4	79.081999	35.291
443.3	79.069	35.284
443.199999	79.059	35.261
443.099999	79.062	35.267
443	79.018	35.24
442.9	79.042	35.286
442.8	79.033	35.298
442.699999	79.068	35.299
442.599999	79.054	35.325
442.5	79.008	35.308
442.4	79.045	35.363
442.3	79.005	35.358
442.199999	79.015999	35.385
442.099999	78.938	35.326
442	78.93	35.365
441.9	78.974	35.37
441.8	79.042999	35.383
441.699999	78.943	35.382
441.599999	78.97	35.403
441.5	79.046	35.408
441.4	78.934	35.456
441.3	78.944999	35.456
441.199999	78.917	35.448
441.099999	78.944	35.449
441	78.977	35.455
440.9	78.965	35.459
440.8	78.943	35.442
440.699999	78.978	35.443
440.599999	78.988	35.458
440.5	78.927	35.492
440.4	78.928	35.498
440.3	78.952	35.507
440.199999	78.988	35.527
440.099999	78.971999	35.52
440	78.959999	35.527
439.9	78.986	35.544
439.8	78.962	35.565
439.699999	78.968	35.545
439.599999	78.961	35.547
439.5	78.896999	35.546
439.4	78.9	35.575
439.3	78.922	35.597
439.199999	78.901	35.602
439.099999	78.864	35.596
439	78.898	35.62
438.9	78.869999	35.613
438.8	78.842999	35.61
438.699999	78.866	35.599
438.599999	78.868	35.634
438.5	78.827	35.633
438.4	78.891	35.628
438.3	78.827	35.675
438.199999	78.802	35.631
438.099999	78.810999	35.643
438	78.873	35.651
437.9	78.856	35.69
437.8	78.901	35.674
437.699999	78.846999	35.674
437.599999	78.837	35.665
437.5	78.904	35.67
437.4	78.839	35.697
437.3	78.852	35.765
437.199999	78.816	35.79
437.099999	78.797	35.713
437	78.817	35.744
436.9	78.794	35.747
436.8	78.822	35.76
436.699999	78.836	35.781
436.599999	78.848	35.791
436.5	78.778	35.78
436.4	78.810999	35.796
436.3	78.896	35.797
436.199999	78.825	35.791
436.099999	78.869999	35.837
436	78.739	35.818
435.9	78.764	35.829
435.8	78.739	35.841
435.699999	78.79	35.837
435.599999	78.78	35.851
435.5	78.782	35.866
435.4	78.742999	35.865
435.3	78.752	35.878
435.199999	78.698	35.89
435.099999	78.703	35.86
435	78.756	35.885
434.9	78.722	35.907
434.8	78.724	35.924
434.699999	78.723	35.945
434.599999	78.726	35.97
434.5	78.752	35.958
434.4	78.742	35.951
434.3	78.724	35.953
434.199999	78.715	35.944
434.099999	78.702	35.98
434	78.691	35.973
433.9	78.747	35.975
433.8	78.730999	35.994
433.699999	78.676	35.984
433.599999	78.71	35.985
433.5	78.78	36.004
433.4	78.722	36.027
433.3	78.7	36.023
433.199999	78.724999	36.002
433.099999	78.647	36.013
433	78.619	36.015
432.9	78.730999	36.067
432.8	78.718	36.09
432.699999	78.614999	36.052
432.599999	78.63	36.087
432.5	78.67	36.106
432.4	78.676	36.108
432.3	78.67	36.082
432.199999	78.672	36.095
432.099999	78.619	36.125
432	78.694	36.078
431.9	78.605	36.13
431.8	78.635	36.158
431.699999	78.641	36.148
431.599999	78.613	36.152
431.5	78.632	36.16
431.4	78.585	36.181
431.3	78.666	36.172
431.199999	78.635	36.173
431.099999	78.578	36.164
431	78.585	36.201
430.9	78.551	36.193
430.8	78.574999	36.177
430.699999	78.59	36.205
430.599999	78.601	36.22
430.5	78.586999	36.229
430.4	78.566999	36.271
430.3	78.619	36.238
430.199999	78.608999	36.242
430.099999	78.527999	36.261
430	78.523	36.265
429.9	78.53	36.268
429.8	78.573	36.273
429.699999	78.55	36.282
429.599999	78.545	36.294
429.5	78.519	36.305
429.4	78.519	36.295
429.3	78.554999	36.305
429.199999	78.514	36.297
429.099999	78.509	36.296
429	78.474	36.328
428.9	78.451	36.329
428.8	78.489	36.315
428.699999	78.498	36.332
428.599999	78.539	36.348
428.5	78.542	36.38
428.4	78.537	36.393
428.3	78.498	36.345
428.199999	78.503	36.348
428.099999	78.542	36.373
428	78.559	36.372
427.9	78.509	36.394
427.8	78.471999	36.405
427.699999	78.512	36.412
427.599999	78.44	36.413
427.5	78.393	36.39
427.4	78.454	36.43
427.3	78.52	36.432
427.199999	78.458	36.466
427.099999	78.449	36.467
427	78.485	36.472
426.9	78.483	36.45
426.8	78.468	36.474
426.699999	78.438	36.507
426.599999	78.473	36.506
426.5	78.42	36.442
426.4	78.468999	36.507
426.3	78.416	36.498
426.199999	78.395	36.505
426.099999	78.364999	36.522
426	78.437	36.525
425.9	78.41	36.522
425.8	78.384	36.547
425.699999	78.381999	36.501
425.599999	78.383	36.524
425.5	78.494	36.549
425.4	78.396	36.533
425.3	78.38	36.548
425.199999	78.425	36.571
425.099999	78.427	36.571
425	78.33	36.576
424.9	78.376	36.612
